source,target,code,order,notes
"/downloads/publications/research-and-analysis/moj-research/outcomes-family-justice-childrens-proceedings.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162327/outcomes-family-justice-childrens-proceedings.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/patterns-reconviction-mappa.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162333/patterns-reconviction-mappa.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/peterborough-social-impact-bond-assessment.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162352/peterborough-social-impact-bond-assessment.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/pre-custody-empl-training-edu-status-newly-sentenced-prisoners.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162360/pre-custody-empl-training-edu-status-newly-sentenced-prisoners.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/prisoners-childhood-family-backgrounds.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162361/prisoners-childhood-family-backgrounds.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/process-evaluation-derbs-iac-pilot.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162356/process-evaluation-derbs-iac-pilot.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/process-evaluation-manchester-salford-iac-pilot.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162355/process-evaluation-manchester-salford-iac-pilot.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/proven-re-offending-after-release.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162364/proven-re-offending-after-release.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/quality-of-probation-supervision.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162400/quality-of-probation-supervision.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/research-gang-violence.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162339/research-gang-violence.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/research-reoffending-hazards.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162337/research-reoffending-hazards.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/satisfaction-willingness-to-engage-with-cjs.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162367/satisfaction-willingness-to-engage-with-cjs.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/social-impact-bond-hmp-peterborough.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162335/social-impact-bond-hmp-peterborough.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/staff-prisoner-relations-whitemoor.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162341/staff-prisoner-relations-whitemoor.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/strengths-skills-judiciary.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162325/strengths-skills-judiciary.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/surveying-prisoner-crime-reduction-wave-1.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162362/surveying-prisoner-crime-reduction-wave-1.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/surveying-prisoner-crime-reduction-wave-2.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162363/surveying-prisoner-crime-reduction-wave-2.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/sustainability-mediation-private-family-law.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162329/sustainability-mediation-private-family-law.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/treatment-integrity-custodial-addiction.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162349/treatment-integrity-custodial-addiction.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/understanding-progression-serious-cases.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162436/understanding-progression-serious-cases.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/moj-research/women-offenders-referred-together-women.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162323/women-offenders-referred-together-women.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/research-and-analysis/noms/noms-research-application-form.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162366/noms-research-application-form.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/courts-and-sentencing/court-stats-q2-2011-tables.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162550/court-stats-q2-2011-tables.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/courts-and-sentencing/court-stats-quarterly-q2-2011.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162549/court-stats-quarterly-q2-2011.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/courts-and-sentencing/csq-q2-2011-county-courts-table.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162551/csq-q2-2011-county-courts-table.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/courts-and-sentencing/csq-q2-2011-crown-court-tables.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162554/csq-q2-2011-crown-court-tables.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/courts-and-sentencing/csq-q2-2011-family-matters-tables.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162552/csq-q2-2011-family-matters-tables.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/courts-and-sentencing/csq-q2-2011-insolvency-tables.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162557/csq-q2-2011-insolvency-tables.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/courts-and-sentencing/csq-q2-2011-mags-courts-tables.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162553/csq-q2-2011-mags-courts-tables.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/courts-and-sentencing/csq-q2-2011-timeliness-tables.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162555/csq-q2-2011-timeliness-tables.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/courts-and-sentencing/csq-q2-2011-transparency-tables.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162556/csq-q2-2011-transparency-tables.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/transparency-data/moj/ncprp-2010-11.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/51083/ncprp-2010-11.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/yjb/2008/researchstrategy200811.doc*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/172256/ResearchStrategy200811.doc.doc",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/yjb/2008/researchstrategy200811.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/172257/ResearchStrategy200811.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/ad-hoc-offending-histories-tables.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162380/ad-hoc-offending-histories-tables.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/convictions-police-force.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162389/convictions-police-force.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/court-proceedings-remands-data.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162377/court-proceedings-remands-data.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/deall-y-data-canlyniadau-cyfiawnder-ar-wefan-policeuk.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162387/deall-y-data-canlyniadau-cyfiawnder-ar-wefan-policeuk.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/impact-employment-reoffending.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162375/impact-employment-reoffending.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/local-justice-reinvestment-pilots-demand-yr1-tables.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162382/local-justice-reinvestment-pilots-demand-yr1-tables.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/local-justice-reivestment-pilot-year1.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162381/local-justice-reivestment-pilot-year1.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/match-rate-police-area.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162390/match-rate-police-area.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/offending-histories-ad-hoc.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162379/offending-histories-ad-hoc.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/police-jan-jul2012.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162388/police-jan-jul2012.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/police-uk-statistics.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162386/police-uk-statistics.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/prisoners-earnings-act-sept-2012.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162376/prisoners-earnings-act-sept-2012.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/prisoners-working-custody-stats-2010-12.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162391/prisoners-working-custody-stats-2010-12.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/provisional-olympic-stats.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162384/provisional-olympic-stats.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/remands-tables-excluded-from-q3-2012-release.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162378/remands-tables-excluded-from-Q3-2012-release.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/sexual-offences-bulletin-delay.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162383/sexual-offences-bulletin-delay.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/ad-hoc/swift-justice-stats-july2012.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162385/swift-justice-stats-july2012.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/court-2012-q4.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/172379/court-2012-q4.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/court-level-figures-1987-2012-qt1.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162423/court-level-figures-1987-2012-qt1.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/court-level-figures-1987-2012-qt2.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162415/court-level-figures-1987-2012-qt2.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/court-level-figures-1987-2012-qt3.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162408/court-level-figures-1987-2012-qt3.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/court-level-figures-1987-2012-qt3.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162407/court-level-figures-1987-2012-qt3.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/court-level-figures-1987-2012-qtr1.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162424/court-level-figures-1987-2012-qtr1.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/court-level-figures-1987-2012-qtr2.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162416/court-level-figures-1987-2012-qtr2.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/guide-la-court-level-information.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/172381/guide-la-court-level-information.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/la_2012_q4.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/172380/la_2012_q4.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/local-authority-figures-2000-2012-qtr1.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162422/local-authority-figures-2000-2012-qtr1.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/local-authority-figures-2000-2012-qtr1.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162421/local-authority-figures-2000-2012-qtr1.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/local-authority-figures-2000-2012-qtr2.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162414/local-authority-figures-2000-2012-qtr2.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/local-authority-figures-2000-2012-qtr2.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162413/local-authority-figures-2000-2012-qtr2.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/local-authority-figures-2000-2012-qtr3.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162406/local-authority-figures-2000-2012-qtr3.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/local-authority-figures-2000-2012-qtr3.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162405/local-authority-figures-2000-2012-qtr3.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-landlord-possession-1990-2012-q1.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162420/mortgage-landlord-possession-1990-2012-q1.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-landlord-possession-1990-2012-q2.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162412/mortgage-landlord-possession-1990-2012-q2.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-landlord-possession-bulletin-q3-12.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162402/mortgage-landlord-possession-bulletin-q3-12.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-landlord-possession-bulletin-q4-12.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/172376/mortgage-landlord-possession-bulletin-q4-12.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-landlord-possession-stats-q1-12.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162418/mortgage-landlord-possession-stats-q1-12.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-landlord-possession-stats-q2-2012.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162410/mortgage-landlord-possession-stats-q2-2012.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-statistical-tables-q2-2012.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162411/mortgage-statistical-tables-q2-2012.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-statistical-tables-q3-2012.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162404/mortgage-statistical-tables-q3-2012.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-statistical-tables-q3-2012.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162403/mortgage-statistical-tables-q3-2012.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-statistical-tables-q4-2012.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/172378/mortgage-statistical-tables-q4-2012.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-statistical-tables-q4-2012.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/172377/mortgage-statistical-tables-q4-2012.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/mortgage-statistical-tables-qt1-2012.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162419/mortgage-statistical-tables-qt1-2012.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landlord-2012-q1/posssession-orders-pcon-ward.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162409/posssession-orders-pcon-ward.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/mortgage-landlord-possession-1990-2011-q2.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162433/mortgage-landlord-possession-1990-2011-q2.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/mortgage-landlord-possession-1990-2011-q3.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162430/mortgage-landlord-possession-1990-2011-q3.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/mortgage-landlord-possession-1990-2011-q4.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162427/mortgage-landlord-possession-1990-2011-q4.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/mortgage-landlord-possession-stats-q1-11.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162434/mortgage-landlord-possession-stats-q1-11.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/mortgage-landlord-possession-stats-q2-2011.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162431/mortgage-landlord-possession-stats-q2-2011.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/mortgage-landlord-possession-stats-q3-11.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162428/mortgage-landlord-possession-stats-q3-11.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/mortgage-landlord-possession-stats-q4-11.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162425/mortgage-landlord-possession-stats-q4-11.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/mortgage-landlord-possession-stats-tables-q2-2011.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162432/mortgage-landlord-possession-stats-tables-q2-2011.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/mortgage-landlord-possession-stats-tables-q3-2011.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162429/mortgage-landlord-possession-stats-tables-q3-2011.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/mortgage-statistical-tables-qt1-2011.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162435/mortgage-statistical-tables-qt1-2011.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-landord-2011/privacy-injunctions-bulletin-aug-dec-2011.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162438/privacy-injunctions-bulletin-aug-dec-2011.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/mortgage-statistical-tables-qt4-2011.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162426/mortgage-statistical-tables-qt4-2011.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/privacy/privacy-injunction-stats-jul-dec-2012.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/172164/privacy-injunction-stats-jul-dec-2012.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/civiljustice/privacy/privacy-injunctions-stats-jan-jun2012.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162437/privacy-injunctions-stats-jan-jun2012.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/appellate-courts-tables-chp7-2010.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162495/appellate-courts-tables-chp7-2010.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/assessment-litigation-costs-tables-chp11-2010.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162503/assessment-litigation-costs-tables-chp11-2010.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/county-courts-tables-chp1-2010.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162483/county-courts-tables-chp1-2010.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/court-stats-q3-2011-tables.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162539/court-stats-q3-2011-tables.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/court-stats-quarterly-q3-2011.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162538/court-stats-quarterly-q3-2011.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/court-stats-quarterly-q4-2011.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162527/court-stats-quarterly-q4-2011.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/court-stats-tables-q4-2011.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162528/court-stats-tables-q4-2011.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/crown-court-2010.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162489/crown-court-2010.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q1-2011/court-stats-q1-2011-tables.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162559/court-stats-q1-2011-tables.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q1-2011/court-stats-quarterly-q1-2011.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162558/court-stats-quarterly-q1-2011.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q1-2011/csq-q1-2011-county-courts-table.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162560/csq-q1-2011-county-courts-table.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q1-2011/csq-q1-2011-crown-court-tables.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162563/csq-q1-2011-crown-court-tables.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q1-2011/csq-q1-2011-family-matters-tables.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162561/csq-q1-2011-family-matters-tables.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q1-2011/csq-q1-2011-mags-courts-tables.csv*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162562/csq-q1-2011-mags-courts-tables.csv.csv",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q2-2010/csq-q2-2010.pdf*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162572/csq-q2-2010.pdf.pdf",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q2-2010/csq2-2010-tables-chapter1-county-non-family.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162574/csq2-2010-tables-chapter1-county-non-family.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q2-2010/csq2-2010-tables-chapter2-family.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162575/csq2-2010-tables-chapter2-family.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q2-2010/csq2-2010-tables-chapter3-magscourt.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162576/csq2-2010-tables-chapter3-magscourt.xls.xls",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/courts-and-sentencing/csq-q2-2010/csq2-2010-tables-chapter4-crown-court.xls*","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/162577/csq2-2010-tables-chapter4-crown-court.xls.xls",301,920,"Legacy: admiralty, family division and foi"
